ID,LAT,LON,Mills,PLT_CN,Conserve,ELEV,Ownership,SWMills,PulpMills,AVG_val_ac,TG_val_ac,BioTot,BioPulp,BioPallet,BioSaw,BioLD,L_BioTot,L_BioPulp,L_BioPallet,L_BioSaw,L_BioLD,BioForestType,BioPulpLD,L_BioPulpLD,HarvTot,HarvPulp,HarvSawlog,HarvPallet,HarvLD,HarvSawPulp,ratioTot,ratioPulp,ratioSawlog_0,ratioSawlog,ratioPallet,ratioLD,ChoiceTot,ChoicePulp,ChoiceSawlog_0,ChoiceSawlog,ChoicePallet,ChoiceLD,County,PPI(2016),PricePulp_county,PriceSaw_county,PricePallet_county,PriceBolt_county,PriceBiomass_county,PricePulp_county0,PriceSaw_county0,PricePallet_county0,PriceBolt_county0,PriceBiomass_county0,near_dist,Distance.roadsegment.,Distance.Rail.,Distance.national_highway.,Distance.State.road.,Year,Conservation_Type,Coastal,Megarion,Area_ha,Area_ac
549,45.21035,-70.66663,1,7.06E+13,0,572.537354,TIMO/REIT,1,0,1068,298,140.5595117,56.54376775,8.367337589,42.01076382,42.00498013,117.4710616,48.13843381,7.34569031,35.80376636,33.52886138,HW,98.54874788,81.66729736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Franklin,5.797583082,9.075197931,40.04078283,11.07556408,29.99135709,1.74691608,1.565341592,6.906461239,1.910376087,5.173079309,0.30131799,6.0762043,0.001682822,0.302051635,0.105576326,1.187033582,2006,0,0,Western,4325.31,10688.07491
550,45.24068,-70.61045,1,7.04E+13,0,429.849945,TRIBAL,1,0,1068,298,138.8364706,55.91757243,4.110271503,40.20585011,42.71304804,129.5915176,53.9151214,3.466604668,33.24531203,42.4310842,Mixed,98.63062047,96.34620667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Franklin,5.797583082,8.507107067,31.52756206,11.07556408,29.99135709,1.74691608,1.467354059,5.438052654,1.910376087,5.173079309,0.30131799,2.626082182,2.35E-05,0.273936596,0.046656929,1.157687401,2006,0,0,Western,2843.16,7025.610385
551,45.25735,-70.57278,1,7.58E+13,0,408.371918,CORPORATE,1,0,1068,298,104.4502812,34.73105902,6.172723673,19.63991321,50.07930899,101.5946836,34.69264906,5.56085691,17.37065134,49.53138319,Mixed,84.81036801,84.22402954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Franklin,5.797583082,8.700238706,36.86269908,11.07556408,29.99135709,1.74691608,1.500666499,6.358287334,1.910376087,5.173079309,0.30131799,0.495824307,0.004698767,0.265559123,0.008204065,1.137340285,2006,0,0,Western,4244.86,10489.28138
552,45.26267,-70.76192,1,7.04E+13,1,639.347412,TIMO/REIT,1,0,1068,298,90.28890057,15.76468544,0,11.13501415,63.38920097,90.99216783,15.18540065,0,9.999398514,65.80736866,SW,79.15388641,80.99276733,2.41816769,0,0,0,2.41816769,0,0.026575559,0,0,0,0,0.036746154,1,0,0,0,0,1,Franklin,5.797583082,8.128631399,31.52756206,11.07556408,29.99135709,1.74691608,1.40207243,5.438052654,1.910376087,5.173079309,0.30131799,7.087432384,0.005640489,0.269328963,0.112609021,1.295482107,2006,1,0,Western,3755.72,9280.581154
553,45.26475,-70.59991,1,7.05E+13,0,433.737854,TRIBAL,1,0,1068,298,178.040136,69.9955667,7.914431175,53.99990717,54.04466215,149.2557968,57.28380861,7.88456872,45.03358442,46.93840379,HW,124.0402289,104.2222137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Franklin,5.797583082,9.075197931,44.09308815,11.07556408,29.99135709,1.74691608,1.565341592,7.605425835,1.910376087,5.173079309,0.30131799,1.262387037,0.004706745,0.251935321,0.021074672,1.163434827,2006,0,0,Western,2733.9,6755.604785
554,45.27178,-70.71538,1,7.58E+13,1,673.422852,CORPORATE,1,0,1068,298,142.5414479,67.31455091,2.820756068,51.76462947,23.46226757,135.8784978,61.3116023,2.190477625,47.43494968,27.13194581,Mixed,90.77681848,88.44355011,3.66967824,0,0,0,3.66967824,0,0.027007056,0,0,0,0,0.135253043,1,0,0,0,0,1,Franklin,5.797583082,8.374815921,31.52756206,11.07556408,29.99135709,1.74691608,1.444535732,5.438052654,1.910376087,5.173079309,0.30131799,5.03091383,0.015210134,0.247340543,0.084286779,1.261582807,2006,0,0,Western,2153.52,5321.469782
555,45.2794,-70.76312,1,7.05E+13,1,665.607788,NON-FOREST,1,0,1068,298,191.8367898,52.32099928,5.034339179,13.43447034,126.0813201,185.8911297,50.73999946,3.835221994,15.67431645,119.4768138,HW,178.4023194,170.2168121,2.239846112,0,2.239846112,0,0,3.438963297,0.012049236,0,0.290475197,0.142899125,0,0,1,0,1,1,0,0,Franklin,5.797583082,9.075197931,31.52756206,11.07556408,29.99135709,1.74691608,1.565341592,5.438052654,1.910376087,5.173079309,0.30131799,6.191672325,0.001200684,0.254211154,0.097423465,1.305566936,2006,1,0,Western,3387.68,8371.146566
556,45.284,-70.68817,1,7.59E+13,0,610.1427,TRIBAL,1,0,1068,298,137.5685211,62.68554706,14.33959713,40.04836814,34.8346059,126.7774023,57.83548947,13.07465748,35.81025975,33.13165307,HW,97.52015296,90.9671402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Franklin,5.797583082,9.075197931,44.09308815,11.07556408,29.99135709,1.74691608,1.565341592,7.605425835,1.910376087,5.173079309,0.30131799,3.56914711,0.016748707,0.230753237,0.058394876,1.246130601,2006,0,0,Western,2925.2,7228.329146
557,45.30881,-70.53428,2,7.04E+13,0,586.047913,TIMO/REIT,2,0,1068,298,108.9567443,4.153298215,0,2.32873718,102.4747089,65.99435359,1.570282945,0,1.03369112,63.39037952,SW,106.6280071,64.96066284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Franklin,5.797583082,8.128631399,31.52756206,11.07556408,29.99135709,1.74691608,1.40207243,5.438052654,1.910376087,5.173079309,0.30131799,2.97358346,0.000355793,0.227176162,0.051531998,1.139812867,2006,0,0,Western,4125.48,10194.28329
558,45.32053,-70.72414,1,7.04E+13,0,590.358887,TIMO/REIT,1,0,1068,298,166.2597979,59.93651405,2.351860665,32.52249562,73.80078824,171.1083725,58.4728687,2.167557779,31.92677314,80.70873068,Mixed,133.7373023,139.1815948,6.90794244,0,0,0,6.90794244,0,0.040371738,0,0,0,0,0.085591018,1,0,0,0,0,1,Franklin,5.797583082,8.764795379,40.00833309,11.07556408,29.99135709,1.74691608,1.5118016,6.900864124,1.910376087,5.173079309,0.30131799,2.781543255,0.00562436,0.202363884,0.04612865,1.296610838,2006,0,0,Western,4088.34,10102.50011
559,45.34155,-70.66247,2,7.06E+13,0,384.050659,TIMO/REIT,2,0,1068,298,97.61298145,48.07647213,10.02827473,36.95019808,12.58631123,75.31912975,37.35844246,9.006698706,26.30311428,11.65757301,HW,60.66278336,49.0160141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Franklin,5.797583082,9.075197931,44.09308815,11.07556408,29.99135709,1.74691608,1.565341592,7.605425835,1.910376087,5.173079309,0.30131799,0.091877148,0.001471258,0.170855383,0.001489563,1.2597944,2006,0,0,Western,5323.66,13155.06008
560,45.34188,-70.54911,2,7.06E+13,0,772.631104,TIMO/REIT,2,0,1068,298,110.0109874,59.26674245,10.10906815,47.52498835,3.219256613,98.91596401,52.85648853,9.465900815,41.13694742,4.922528065,HW,62.48599906,57.7790184,1.703271452,0,0,0,1.703271452,0,0.017219379,0,0,0,0,0.34601559,1,0,0,0,0,1,Franklin,5.797583082,9.075197931,44.09308815,11.07556408,29.99135709,1.74691608,1.565341592,7.605425835,1.910376087,5.173079309,0.30131799,3.77413249,0.0138203,0.19102704,0.067632322,1.172698422,2006,0,0,Western,4433.88,10956.34572
561,45.34432,-70.48944,2,7.58E+13,0,479.726898,TIMO/REIT,2,0,1068,298,136.219403,55.09144895,1.70238306,49.09113426,32.03681983,120.7019295,49.1054546,1.40238882,42.10993798,29.48653698,Mixed,87.12826878,78.59199524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Franklin,5.797583082,8.128631399,31.52756206,11.07556408,29.99135709,1.74691608,1.40207243,5.438052654,1.910376087,5.173079309,0.30131799,6.257611752,0.008650838,0.211513898,0.100668014,1.130275556,2006,0,0,Western,3150.35,7784.683224
562,45.38196,-70.73913,2,7.05E+13,0,426.987579,NON-FOREST,2,0,1068,298,13.74616904,4.244857925,0,3.70733671,5.79397441,9.294960763,3.325926637,0,2.784502222,3.184531904,SW,10.03883234,6.510458469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Franklin,5.797583082,8.128631399,31.52756206,11.07556408,29.99135709,1.74691608,1.40207243,5.438052654,1.910376087,5.173079309,0.30131799,0.366505355,0.001177561,0.151140981,0.005714921,1.345177682,2006,0,0,Western,6985.17,17260.73863
563,45.41208,-70.61329,2,7.06E+13,0,405.435822,TRIBAL,2,0,1068,298,165.3138671,71.40475926,0.32705484,66.51380452,27.39530334,177.5464075,58.76709462,0.20893782,54.1290357,64.65027719,SW,98.8000626,123.4173737,37.25497385,0,0,0,37.25497385,0,0.209832316,0,0,0,0,0.576253892,1,0,0,0,0,1,Franklin,5.797583082,8.128631399,31.52756206,11.07556408,29.99135709,1.74691608,1.40207243,5.438052654,1.910376087,5.173079309,0.30131799,5.338362217,0.008662684,0.105787058,0.087266942,1.267299611,2006,0,0,Western,3960.68,9787.041361
564,45.42945,-70.51838,2,7.05E+13,0,922.215759,TIMO/REIT,2,0,1068,298,158.7907778,56.68998696,1.46094396,50.62483348,51.47595737,156.5225678,57.84756184,1.49612988,52.0771425,46.59786341,Mixed,108.1659443,104.4454269,2.6098839,1.15757488,1.45230902,0.03518592,0,2.6098839,0.01667417,0.020010781,0.028016899,0.027887648,0.023517958,0,1,1,1,1,1,0,Franklin,5.797583082,8.374352868,31.52756206,11.07556408,29.99135709,1.74691608,1.444455862,5.438052654,1.910376087,5.173079309,0.30131799,9.286817551,0.015247041,0.123613272,0.152388846,1.210550328,2006,0,0,Western,5203.07,12857.05644
565,45.46179,-70.60826,2,7.04E+13,1,751.233887,TIMO/REIT,2,0,1068,298,105.9277222,54.26100656,11.06118239,40.82060154,10.84611412,98.56362563,50.47521255,11.47167095,37.48209774,10.60631534,HW,65.10712068,61.08152771,0,0,0,0.41048856,0,0.41048856,0,0,0,0,0.035782805,0,0,0,0,0,1,0,Franklin,5.797583082,9.075197931,44.09308815,11.07556408,29.99135709,1.74691608,1.565341592,7.605425835,1.910376087,5.173079309,0.30131799,8.040523529,0.000475291,0.059966208,0.131726948,1.297327103,2006,0,0,Western,4439.42,10970.03696
566,45.48889,-70.54969,2,7.58E+13,0,517.816101,TIMO/REIT,2,0,1068,298,168.5901618,63.86527874,12.18737627,35.98306589,68.74181713,205.3567867,53.40818446,11.46511172,31.15836381,120.7902385,Mixed,132.6070959,174.1984253,52.04842137,0,0,0,52.04842137,0,0.253453622,0,0,0,0,0.430899235,1,0,0,0,0,1,Franklin,5.797583082,9.075197931,40.86994023,11.07556408,29.99135709,1.74691608,1.565341592,7.049479008,1.910376087,5.173079309,0.30131799,11.26099586,0.002058782,0.056541349,0.186402699,1.275008825,2006,0,0,Western,2492.81,6159.864312
567,45.48977,-70.50823,2,7.04E+13,0,519.146362,TIMO/REIT,2,0,1068,298,114.0591442,54.872259,11.40437497,35.43470378,23.75218146,113.0056944,52.19526688,10.38060488,30.87830475,29.9321228,HW,78.62444046,82.127388,6.17994134,0,0,0,6.17994134,0,0.054686991,0,0,0,0,0.206465187,1,0,0,0,0,1,Franklin,5.797583082,9.075197931,44.09308815,11.07556408,29.99135709,1.74691608,1.565341592,7.605425835,1.910376087,5.173079309,0.30131799,12.70053768,0.002419281,0.079568881,0.208131383,1.247358179,2006,0,0,Western,3729.2,9215.047566
568,45.51165,-70.61921,2,7.06E+13,0,597.658447,TRIBAL,2,0,1068,298,308.1709573,38.85211465,3.14509027,15.50550767,253.813335,287.8939026,38.05571629,2.607901363,18.10878766,231.7293986,HW,292.6654497,269.7851257,2.603279993,0,2.603279993,0,0,3.1404689,0.009042498,0,0.202599312,0.143757829,0,0,1,0,1,1,0,0,Franklin,5.797583082,9.075197931,40.1895988,11.07556408,29.99135709,1.74691608,1.565341592,6.93212986,1.910376087,5.173079309,0.30131799,10.85621643,0.017258934,0.009647875,0.167541336,1.339946822,2006,0,0,Western,8082.12,19971.34259
569,45.5371,-70.55496,1,7.04E+13,0,452.995117,TRIBAL,1,0,1068,298,152.3179034,48.23473053,6.539234599,29.95725278,74.12592004,148.212582,48.08864524,5.905938465,29.30838268,70.81555412,Mixed,122.3606506,118.9041977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Franklin,5.797583082,8.613277116,31.52756206,11.07556408,29.99135709,1.74691608,1.485666871,5.438052654,1.910376087,5.173079309,0.30131799,13.82019424,0.001238918,0.013298139,0.223617416,1.313818992,2006,0,0,Western,2676.48,6613.732904
570,45.5803,-70.56213,1,7.58E+13,0,756.424561,TRIBAL,1,0,1068,298,101.0211742,42.08495984,1.589224175,36.13246961,22.80374481,94.5420394,37.37784222,1.615949592,32.16656926,24.99762792,Mixed,64.88870465,62.37546921,2.19388311,0,0,0.026725417,2.19388311,0.026725417,0.023205371,0,0,0,0.016538521,0.087763652,1,0,0,0,1,1,Franklin,5.797583082,8.589267406,38.03146462,11.07556408,29.99135709,1.74691608,1.48152554,6.559882641,1.910376087,5.173079309,0.30131799,14.64326382,0.008005,0.018526968,0.255811368,1.350743092,2006,0,0,Western,7261.36,17943.21773
571,44.22299,-68.64521,5,7.58E+13,0,6.066653,FAMILY,4,1,65313,138,36.50596476,11.0721414,0.941100046,8.319276464,17.1145469,29.56695494,8.452272946,0.999534996,5.787570355,15.32711164,SW,28.1866883,23.77938461,0,0,0,0.05843495,0,0.05843495,0,0,0,0,0.058462135,0,0,0,0,0,1,0,Hancock,5.797583082,8.873453484,31.2142167,14.32804464,32.02930715,2.216153519,1.530543566,5.38400507,2.471382373,5.52459649,0.382254724,0.290676206,0.003366287,0.324160424,0.004327904,0.551272492,2006,0,1,Eastern,19045.9,47063.46089
572,44.22442,-68.69366,6,7.04E+13,0,6.748053,NON-FOREST,5,1,65313,138,314.4087559,93.89194143,17.8132888,42.27487852,178.2419359,297.8121132,85.66535591,15.23708011,33.32367933,178.823078,HW,272.1338773,264.4884338,0.5811421,0,0,0,0.5811421,0,0.001951372,0,0,0,0,0.003249816,1,0,0,0,0,1,Hancock,5.797583082,7.965676384,36.01719517,14.32804464,32.02930715,2.216153519,1.373965025,6.212450027,2.471382373,5.52459649,0.382254724,0.026330011,0.000353707,0.295642269,0.000390545,0.544508055,2006,0,1,Eastern,21182.8,52343.77014
573,44.28846,-68.41808,3,7.58E+13,1,12.753453,FEDERAL,3,1,65313,138,167.624487,47.35326302,5.385899243,40.83612419,79.43509974,167.9026851,43.32064517,3.837026034,36.71135764,87.87068228,Mixed,126.7883628,131.19133,8.43558254,0,0,0,8.43558254,0,0.050240903,0,0,0,0,0.095999966,1,0,0,0,0,1,Hancock,5.797583082,8.853884258,31.2142167,14.32804464,32.02930715,2.216153519,1.527168155,5.38400507,2.471382373,5.52459649,0.382254724,0.059714302,0.000928825,0.247893781,0.00109545,0.570159062,2006,0,1,Eastern,30898.9,76352.90211
574,44.30011,-68.32499,2,7.06E+13,0,8.166807,FAMILY,2,0,65313,138,131.2715083,33.13355941,0.50802409,21.57832459,76.55962428,107.5210102,31.74395625,1.219992016,18.78604077,56.99101318,SW,109.6931837,88.73497009,0,0,0,0.711967926,0,0.711967926,0,0,0,0,0.583584086,0,0,0,0,0,1,0,Hancock,5.797583082,9.35008214,31.2142167,14.32804464,32.02930715,2.216153519,1.612755179,5.38400507,2.471382373,5.52459649,0.382254724,0.210358441,0.001272612,0.251110453,0.004232508,0.615755722,2006,0,1,Eastern,21754.3,53756.09045
575,44.31132,-68.61042,5,7.58E+13,0,19.336828,FAMILY,4,1,65313,138,199.2276033,59.61087364,7.522137263,22.19691455,117.4198152,192.8513375,53.28115266,4.65155054,15.93155608,123.6386287,HW,177.0306888,176.9197845,6.2188135,0,0,0,6.2188135,0,0.03224667,0,0,0,0,0.050298305,1,0,0,0,0,1,Hancock,5.797583082,7.965676384,35.68762771,14.32804464,32.02930715,2.216153519,1.373965025,6.155604362,2.471382373,5.52459649,0.382254724,0.170339048,0.001734843,0.282818355,0.003314345,0.471659513,2006,0,1,Eastern,7565.86,18695.64463
576,44.31384,-68.24276,2,7.04E+13,1,68.820938,FEDERAL,2,0,65313,138,217.0855777,104.1363568,4.558143721,95.3554652,17.59375576,204.7249039,96.13092711,4.529003299,87.30091665,21.29306014,SW,121.7301126,117.4239883,3.69930438,0,0,0,3.69930438,0,0.018069635,0,0,0,0,0.173732867,1,0,0,0,0,1,Hancock,5.797583082,9.35008214,31.2142167,14.32804464,32.02930715,2.216153519,1.612755179,5.38400507,2.471382373,5.52459649,0.382254724,0.117263019,0.001814416,0.275475881,0.001729595,0.662096881,2006,2,1,Eastern,18712.2,46238.89065
577,44.32489,-68.64449,5,7.06E+13,0,82.414719,FAMILY,4,1,65313,138,212.5830974,103.9244759,8.499426101,89.22061191,19.43800959,208.4534515,98.49383082,8.530324154,81.70732453,28.2522961,Mixed,123.3624855,126.7461243,8.81428651,0,0,0.030898053,8.81428651,0.030898053,0.042284196,0,0,0,0.003622143,0.311984784,1,0,0,0,1,1,Hancock,5.797583082,8.826340132,34.24013115,14.32804464,32.02930715,2.216153519,1.522417188,5.90593195,2.471382373,5.52459649,0.382254724,0.122964673,0.001973256,0.249333,0.001933099,0.45096144,2006,0,1,Eastern,7538.6,18628.29904
578,44.33196,-68.1865,1,7.58E+13,1,63.563232,FEDERAL,1,0,65313,138,54.32367084,8.3078296,0.229129145,0.837146753,45.17869449,65.43617868,8.599444223,0.128990248,0.128990248,56.7077442,HW,53.48652409,65.30718994,11.82066433,0.291614623,0,0,11.52904971,0.291614623,0.180644172,0.033910869,0,0,0,0.203306442,1,1,0,0,0,1,Hancock,5.797583082,7.965676384,31.2142167,14.32804464,32.02930715,2.216153519,1.373965025,5.38400507,2.471382373,5.52459649,0.382254724,0.06293907,0.0012764,0.29318958,0.001268436,0.692209072,2006,2,1,Eastern,17212.2,42532.21513
579,44.33788,-68.36566,3,7.04E+13,1,5.986837,FAMILY,3,1,65313,138,261.9464572,70.66327818,8.258251628,55.52835195,135.7548271,260.8429935,71.22934607,7.81551302,56.7984083,132.8152391,Mixed,206.4181053,204.0445862,1.836124242,0.56606789,1.270056352,0,0,2.27886285,0.007039193,0.007947116,0.034967205,0.022360774,0,0,1,1,1,1,0,0,Hancock,5.797583082,8.647344781,34.69535634,14.32804464,32.02930715,2.216153519,1.491543055,5.984451771,2.471382373,5.52459649,0.382254724,0.6256091,0.000508073,0.20338512,0.012067531,0.560711491,2006,0,1,Eastern,12879.6,31826.11198
580,44.35167,-68.59968,5,7.04E+13,0,37.11414,FAMILY,4,1,65313,138,195.6255257,66.09676805,8.623675538,42.38313143,87.1456262,197.0599025,63.9600909,8.152687818,40.05200612,93.0478055,Mixed,153.2423943,157.0078888,5.9021793,0,0,0,5.9021793,0,0.029951194,0,0,0,0,0.063431687,1,0,0,0,0,1,Hancock,5.797583082,8.600671675,31.2142167,14.32804464,32.02930715,2.216153519,1.483492613,5.38400507,2.471382373,5.52459649,0.382254724,0.220468849,0.003616038,0.26124179,0.003570393,0.43573672,2006,0,1,Eastern,5819.53,14380.37068
581,44.38638,-68.77107,7,7.04E+13,0,25.941141,CORPORATE,6,2,65313,138,273.9083007,99.63376909,8.187896596,89.38766932,84.88686231,290.9458129,102.2498353,7.170413276,91.00821266,97.6877649,Mixed,184.5206314,199.9376068,17.03751214,2.61606621,1.62054334,0,12.80090259,5.25409287,0.058559056,0.025585041,0.031465839,0.017806562,0,0.131038955,1,1,1,1,0,1,Hancock,5.797583082,8.641680311,35.73852221,14.32804464,32.02930715,2.216153519,1.490566015,6.164382935,2.471382373,5.52459649,0.382254724,0.106908977,0.000723895,0.117922526,0.002146569,0.383290499,2006,0,1,Eastern,16094,39769.10927
582,44.39909,-68.57862,5,7.06E+13,0,20.352892,FAMILY,5,2,65313,138,129.9583895,41.95027827,0.13030143,34.55419734,53.45391386,133.7939862,43.60493419,0.31080539,35.4115446,54.77750736,Mixed,95.40419213,98.38243866,3.83559668,1.65465592,0.85734726,0.18050396,1.3235935,2.51200318,0.02866793,0.037946529,0.019282879,0.024210954,0.580762,0.024163084,1,1,1,1,1,1,Hancock,5.797583082,9.35008214,31.2142167,14.32804464,32.02930715,2.216153519,1.612755179,5.38400507,2.471382373,5.52459649,0.382254724,0.245214611,0.003476053,0.211405769,0.003831223,0.398014694,2006,0,1,Eastern,5471.83,13521.19261
583,44.40532,-68.11168,1,7.58E+13,0,42.894295,NON-FOREST,1,0,65313,138,73.39003467,15.31339353,0,9.764172679,48.31246846,65.08433663,10.76943153,0,6.541676628,47.77322847,SW,63.62586199,58.54265976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hancock,5.797583082,9.35008214,31.2142167,14.32804464,32.02930715,2.216153519,1.612755179,5.38400507,2.471382373,5.52459649,0.382254724,0.047556616,0.000759796,0.305112185,0.000838639,0.711149754,2006,0,1,Eastern,8512.94,21035.92195
584,44.42145,-68.07679,2,7.58E+13,0,36.993675,FAMILY,2,0,65313,138,123.3984061,45.77622269,4.662483368,32.66137636,44.96080706,146.8454968,49.6604886,5.23537882,31.94140341,65.24360479,Mixed,90.73702975,114.9040909,24.16706364,3.88426591,0,0.572895452,20.28279773,4.457161362,0.164574768,0.078216426,0,0,0.109427698,0.310877944,1,1,0,0,1,1,Hancock,5.797583082,8.7878465,31.2142167,14.32804464,32.02930715,2.216153519,1.515777588,5.38400507,2.471382373,5.52459649,0.382254724,0.945427954,0.008311858,0.329217709,0.016884881,0.733455936,2006,0,1,Eastern,10907.3,26952.46647
585,44.42365,-68.76891,8,7.06E+13,0,37.073826,FAMILY,7,2,65313,138,99.24646279,25.98592588,0,24.58600512,48.6745318,72.95468893,16.43924965,0,15.28864222,41.22679707,SW,74.66045768,57.66604614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hancock,5.797583082,9.35008214,31.2142167,14.32804464,32.02930715,2.216153519,1.612755179,5.38400507,2.471382373,5.52459649,0.382254724,0.07241682,0.001398438,0.091447594,0.001453192,0.345995199,2006,0,1,Eastern,6201.82,15325.03876
586,44.42647,-68.56209,5,7.04E+13,0,60.0051,CORPORATE,5,2,65313,138,117.2190685,60.57713534,1.33255843,55.55057118,1.091362002,118.6254271,58.56116435,1.121221124,51.8855142,8.178748545,SW,61.66849734,66.73991394,7.087386543,0,0,0,7.087386543,0,0.059745931,0,0,0,0,0.866561248,1,0,0,0,0,2,Hancock,5.797583082,9.35008214,31.2142167,14.32804464,32.02930715,2.216153519,1.612755179,5.38400507,2.471382373,5.52459649,0.382254724,0.710761726,0.001943782,0.179551598,0.012757884,0.379512169,2006,0,1,Eastern,5986.63,14793.27961
587,44.43527,-68.66147,7,7.04E+13,0,17.968328,NON-FOREST,6,2,65313,138,133.8292587,38.60677526,2.13431617,21.37492235,73.84756109,175.4749452,47.11191851,1.345748985,26.38235504,101.9806716,SW,112.4543364,149.0925903,41.64568645,8.50514325,5.007432685,0,28.13311051,14.30114312,0.237331241,0.180530607,0.231501021,0.189802339,0,0.275867084,1,1,1,1,0,1,Hancock,5.797583082,9.35008214,31.2142167,14.32804464,32.02930715,2.216153519,1.612755179,5.38400507,2.471382373,5.52459649,0.382254724,1.08020699,0.00493661,0.16796986,0.015950188,0.339378346,2006,0,1,Eastern,5568.59,13760.28795
588,44.44345,-68.13504,1,7.59E+13,0,28.763193,CORPORATE,1,0,65313,138,246.6152257,31.25433442,0.144178764,20.70623433,194.654657,275.8006796,24.35482129,0.108944946,16.14584935,235.300009,Mixed,225.9089914,259.6548157,40.645352,0,0,0,40.645352,0,0.147372197,0,0,0,0,0.172738421,1,0,0,0,0,1,Hancock,5.797583082,9.35008214,31.2142167,14.32804464,32.02930715,2.216153519,1.612755179,5.38400507,2.471382373,5.52459649,0.382254724,1.129739761,0.018652836,0.267057113,0.021161892,0.671817975,2006,1,1,Eastern,5403.66,13352.732
589,44.47146,-68.66479,7,7.58E+13,0,41.308144,CORPORATE,6,2,65313,138,115.3215668,2.822560194,0.01466556,0.01466556,112.484341,80.13345098,0.83043912,0,0,79.30301186,HW,115.3069012,80.13345337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hancock,5.797583082,7.965676384,36.71475094,14.32804464,32.02930715,2.216153519,1.373965025,6.332768401,2.471382373,5.52459649,0.382254724,0.93254602,0.013349188,0.15197832,0.017285091,0.303271847,2006,0,1,Eastern,3589.55,8869.982173
590,44.47307,-68.30146,4,7.04E+13,0,39.268211,FAMILY,4,1,65313,138,144.0622782,41.63732427,1.113764286,33.69895744,68.72599655,174.4877746,43.91683576,2.853837473,33.94841356,96.6225253,Mixed,110.3633208,140.5393677,30.42549637,2.27951149,0.249456127,1.740073187,27.89652875,4.019584677,0.174370362,0.051905185,0,0.007348094,0.609731004,0.288716618,1,1,0,1,1,1,Hancock,5.797583082,9.35008214,31.2142167,14.32804464,32.02930715,2.216153519,1.612755179,5.38400507,2.471382373,5.52459649,0.382254724,0.242873684,0.003655955,0.111384497,0.003658232,0.515081264,2006,0,1,Eastern,10090.7,24934.65373
591,44.47333,-68.52466,5,7.59E+13,0,48.934437,NON-FOREST,5,2,65313,138,193.8834218,77.68099786,3.383998984,59.263053,56.93937089,186.1854768,73.45133044,3.102784431,54.90962617,57.82452019,Mixed,134.6203688,131.2758484,0.8851493,0,0,0,0.8851493,0,0.004754126,0,0,0,0,0.015307508,1,0,0,0,0,1,Hancock,5.797583082,9.35008214,31.2142167,14.32804464,32.02930715,2.216153519,1.612755179,5.38400507,2.471382373,5.52459649,0.382254724,0.015670482,0.000242248,0.119628029,0.000277258,0.357023867,2006,0,1,Eastern,9263.82,22891.38536
592,44.48317,-68.27537,4,7.58E+13,0,26.918806,NON-FOREST,4,1,65313,138,134.124933,47.03610007,6.226881019,27.44590133,59.64293159,126.8719109,45.43230182,4.94090856,25.70860396,55.73100509,HW,106.6790317,101.1633072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hancock,5.797583082,7.965676384,42.21528564,14.32804464,32.02930715,2.216153519,1.373965025,7.281531811,2.471382373,5.52459649,0.382254724,0.166552469,0.000121663,0.124766615,0.002412717,0.531021828,2006,0,1,Eastern,3859.11,9536.069672
593,44.49083,-68.17901,2,7.06E+13,0,7.755512,NON-FOREST,2,0,65313,138,172.4769478,68.61247974,0,63.86974902,39.99471908,171.4110396,69.06283286,0,64.07058889,38.27761789,SW,108.6071988,107.3404541,0.65119299,0.45035312,0.20083987,0,0,0.65119299,0.003799014,0.006520919,0.003134666,0.003134666,0,0,1,1,1,1,0,0,Hancock,5.797583082,9.35008214,31.2142167,14.32804464,32.02930715,2.216153519,1.612755179,5.38400507,2.471382373,5.52459649,0.382254724,0.383033752,0.006646805,0.208712131,0.006659628,0.610644013,2006,0,1,Eastern,4696.99,11606.5157
